Codigo,Entidad,Nombre Fantasia,Comuna,Longitud,Latitud
97942,Fullcarga,DON REINA (C),Macul,-70.5902815946636,-33.4741211563994
97959,Fullcarga,LA VIVI,Cerrillos,-70.72911850000001,-33.5031108333333
97962,Fullcarga,PABLO SELAIVA ULLOA,Cerrillos,-70.71224026,-33.49119795
97977,Fullcarga,LA ESTRELLA,Peñalolen,-70.52682738,-33.48174652
98025,Fullcarga,COMERCIAL ENTRETENIMIENTOS SMR SPA,Pudahuel,-70.7535090080753,-33.4441352933171
98036,Fullcarga,SEÑORA RAQUEL,La Florida,-70.5760205,-33.54890375
98056,Fullcarga,LE BAMBOU MINIMARKET,Quilicura,-70.752049,-33.361269
98065,Fullcarga,APTC MASCOTAS,San Ramon,-70.6374618297589,-33.5281633757534
98074,Fullcarga,JANNETTE,Cerro Navia,-70.72046257,-33.42203824
98098,Fullcarga,ANCLAMAR,La Florida,-70.581378,-33.552902
98133,Fullcarga,ALMACEN Y BAZAR,Renca,-70.72272467213179,-33.4045698534441
98135,Fullcarga,JUAN CARLOS SABOGAL GALINDO,Estacion Central,-70.68026313,-33.45308931
98136,Fullcarga,ALMACEN LOYDITA,Independencia,-70.674675,-33.401264000000005
98139,Fullcarga,SUSY,Independencia,-70.66670162,-33.42556809
98183,Fullcarga,CAMILITA,Cerrillos,-70.7289655523872,-33.4865921841673
98188,Fullcarga,EMILIANA,Quinta Normal,-70.7075502082764,-33.42086972780999
98227,Fullcarga,ACUARIO,San Bernardo,-70.6815549556996,-33.5872361926005
98230,Fullcarga,GADAKY,San Bernardo,-70.673999,-33.586290000000005
98297,Fullcarga,DON TOMAS,Cerrillos,-70.7202663984118,-33.480184900658195
98308,Fullcarga,MARCELA JACQUELINE FEMINIAS GONZALEZ,Cerro Navia,-70.756139754902,-33.417088480392195
98309,Fullcarga,TOM,Cerro Navia,-70.73266869,-33.43195742
98370,Fullcarga,LORENA,Peñalolen,-70.55413963501383,-33.464269066294
98507,Fullcarga,DON REMI,Renca,-70.72072256816091,-33.4065933595919
98515,Fullcarga,VALESKA,Estacion Central,-70.68946564444441,-33.459016711111104
98516,Fullcarga,ALMACEN LOS BASTIAS,Estacion Central,-70.69454997,-33.47398543
98517,Fullcarga,CYBER DON NINO,Independencia,-70.65556697,-33.42691541
98519,Fullcarga,FARMACIA Y PERFUMERIA BEMJAMIN,Independencia,-70.65353,-33.4300666666667
98550,Fullcarga,EL RAMBO,Santiago,-70.65440388888891,-33.4587644444444
98567,Fullcarga,LA ESQUINITA,Estacion Central,-70.69468425933493,-33.475596147875514
98569,Fullcarga,GONZALO ESTEBAN CARVACHO BUSTAMANTE,Estacion Central,-70.68891449349421,-33.4536999486784
98571,Fullcarga,IGNACITA (C),Renca,-70.74968806276127,-33.398377365587955
98573,Fullcarga,LAS DELICIAS,Renca,-70.7127908469188,-33.4033551465889
98616,Fullcarga,M&S,Maipu,-70.7876215644836,-33.5422549225002
98617,Fullcarga,MILLARAY,Puente Alto,-70.60060088,-33.57845519
98618,Fullcarga,LOS ANGELES,San Ramon,-70.6400633333333,-33.5248616666667
98623,Fullcarga,SANDRA TORO ESPINOZA (C),San Bernardo,-70.706953,-33.601696999999994
98689,Fullcarga,EL FORASTERO,Cerro Navia,-70.72431999999999,-33.43581389
98693,Fullcarga,L Y M,Quilicura,-70.75120206270941,-33.3581014546537
98694,Fullcarga,LA SARITA,Quilicura,-70.75396292174163,-33.35645163124445
98695,Fullcarga,DONDE LA CLAUDIA,Quilicura,-70.7593827379474,-33.3632330336662
98696,Fullcarga,MAR Y SOL,Quilicura,-70.7182386004102,-33.3548949382188
98701,Fullcarga,ELIZABETH CATHERINE MONREAL RIOS,Quinta Normal,-70.71776435,-33.42236336
98703,Fullcarga,EL TERCER TIEMPO,Quinta Normal,-70.7143862962963,-33.4176848148148
98704,Fullcarga,MAXIPAN LTDA.,Quinta Normal,-70.7199685185185,-33.430570185185196
98711,Fullcarga,JUANITO,Cerrillos,-70.73469285,-33.50168189
98713,Fullcarga,EL PAMPINO,Cerrillos,-70.727080357376,-33.496140776371305
98715,Fullcarga,JANETTE VASQUEZ MENDOZA,Cerrillos,-70.7298501,-33.48973326
98716,Fullcarga,TOÑITO,La Cisterna,-70.67057354,-33.5370886
98722,Fullcarga,BOTILLERIA DONDE ALICIA,Conchali,-70.66711451209709,-33.3851232640521
98724,Fullcarga,ALMACEN LION OF JUDASH,Conchali,-70.67032743675979,-33.3907704623979
98744,Fullcarga,YOYITA,Estacion Central,-70.70729818639659,-33.4758329560269
98757,Fullcarga,POLO,El Bosque,-70.68184185590663,-33.540563134089886
98758,Fullcarga,CLAUDIA,Pedro Aguirre Cerda,-70.66840057017541,-33.4942617105263
98764,Fullcarga,SAN JOSE ,Puente Alto,-70.62346479736391,-33.6121706396258
98771,Fullcarga,VELEROS,Ñuñoa,-70.5818113113577,-33.4623477393658
98772,Fullcarga,CRISTIAN,Ñuñoa,-70.6111533460918,-33.4533844401899
98775,Fullcarga,ALMACEN JAZMIN (C),Santiago,-70.65404735,-33.46447319
98776,Fullcarga,ROXANA LORENA BASILIO HILARIO (C),Santiago,-70.63590869,-33.45832532
98777,Fullcarga,VICTOR ALFREDO BASILIO HILARIO (C),Santiago,-70.64498623290591,-33.4606719746688
98778,Fullcarga,VALERIA ESPINOZA ALLENDES (C),San Joaquin,-70.6310288283173,-33.485990772284495
98849,Fullcarga,ORIETTA WYSS,Puente Alto,-70.56820750171799,-33.5852773818962
98850,Fullcarga,SIERRA BELLA,Santiago,-70.63342300022221,-33.4678013331111
98851,Fullcarga,MI SUEÑO,Puente Alto,-70.55746227366241,-33.602806492709306
98991,Fullcarga,TIENDA UPA!-SHELL  (F.169),Las Condes,-70.5561519617705,-33.417780599435204
98992,Fullcarga,TIENDA UPA!-SHELL  (F.171),Vitacura,-70.5721365378518,-33.3952165438007
99006,Fullcarga,KRIKA KEY,Quilicura,-70.742351754386,-33.359200701754396
99009,Fullcarga,COLO COLO,Quinta Normal,-70.6935572727273,-33.4439568181818
99017,Fullcarga,MIS KOSITAS,Cerrillos,-70.72211876,-33.488518400000004
99021,Fullcarga,DON MARIO,Conchali,-70.68827996972573,-33.38153128214304
99022,Fullcarga,MINIMARKET EL GRUÑON,Conchali,-70.6913181755314,-33.3711409118361
99024,Fullcarga,LOS VECINOS,Conchali,-70.6665325870762,-33.3864353328901
99026,Fullcarga,BOTILLERIA EL CESANTE,Conchali,-70.6810890323828,-33.3963641772103
99036,Fullcarga,MARISOL,Santiago,-70.64229921,-33.45838657
99037,Fullcarga,ADONAIS,Puente Alto,-70.60764499999999,-33.623328627451
99092,Fullcarga,RUTH,Maipu,-70.74578349863691,-33.5143139439814
99093,Fullcarga,FRIZ,Maipu,-70.76642444098609,-33.4878015877825
99114,Fullcarga,LA CENTRAL 3,Peñalolen,-70.53302704995,-33.4735089436863
99115,Fullcarga,LILY,Maipu,-70.78899462,-33.50787483
99116,Fullcarga,JIMMY,La Florida,-70.57146343,-33.55621344
99117,Fullcarga,ALECAM,Pedro Aguirre Cerda,-70.68407343,-33.48715984
99123,Fullcarga,FRANCIA,La Cisterna,-70.67317770114941,-33.529203390804604
99124,Fullcarga,EL TIO,Puente Alto,-70.6242116666667,-33.62556
99125,Fullcarga,MULTIJUEGOS Y CENTRO DE PAGOS,Renca,-70.717941,-33.404083
99133,Fullcarga,ABARROTES ANITA,Peñalolen,-70.5267844316502,-33.47399607946195
99135,Fullcarga,SAN MIGUEL,La Florida,-70.60688743,-33.56149913
99143,Fullcarga,MARIA PAZ,Las Condes,-70.53097488408086,-33.41706927077996
99144,Fullcarga,RONNY,Santiago,-70.64629430170183,-33.44306987488064
99145,Fullcarga,GENESIS,Peñalolen,-70.5721904396053,-33.503994373982856
99179,Fullcarga,MI BARRIO,Macul,-70.59221964,-33.47983983
99181,Fullcarga,SANTA MARTA,Recoleta,-70.63751236,-33.38793178
99194,Fullcarga,YOYITA,La Granja,-70.62016119,-33.55694677
99196,Fullcarga,CAROLINA,Estacion Central,-70.6900800010658,-33.4591591033004
99199,Fullcarga,LOS REYES,La Reina,-70.5350583333333,-33.4542851041667
99203,Fullcarga,CAMILA,Pudahuel,-70.76136054286826,-33.454050659499714
99242,Fullcarga,SOLEDAD,La Cisterna,-70.66774449,-33.51788213
99247,Fullcarga,PAM CAR VAL,Pudahuel,-70.7492512837746,-33.46183533425715
99310,Fullcarga,EL TATA,Lo Espejo,-70.6930968070553,-33.5188488602571
99313,Fullcarga,MARGARITA VEGA,Cerro Navia,-70.72136517816143,-33.430124453274075
99314,Fullcarga,OLGUITA,Cerro Navia,-70.7567639814815,-33.4196561111111
99316,Fullcarga,LOS PEQUES,Cerro Navia,-70.7243187142857,-33.433802
99319,Fullcarga,BELEN,Renca,-70.747062,-33.403968
99330,Fullcarga,LA JUANITA,Quinta Normal,-70.7134984200084,-33.4213421019132
99336,Fullcarga,CENTRO DE LLAMADOS,Conchali,-70.6836047720904,-33.3793467924247
99337,Fullcarga,ALMACEN RUBEN,Conchali,-70.6913563082787,-33.369457489952104
99341,Fullcarga,LOS CHIQUILINOS,La Cisterna,-70.66563674054312,-33.542420227586476
99346,Fullcarga,SHALOM,Pedro Aguirre Cerda,-70.6811874523268,-33.5045727397208
99347,Fullcarga,SEBASTIAN HERNAN ZUMELZU VASQUEZ,Pedro Aguirre Cerda,-70.6812854381746,-33.4814134762749
99348,Fullcarga,TIA MARY,Pedro Aguirre Cerda,-70.66930226190479,-33.4783297619048
99349,Fullcarga,SANTA INES,Pedro Aguirre Cerda,-70.6660947916667,-33.4781118055556
99352,Fullcarga,ALMACEN CARLA Y DANY,La Florida,-70.5983850330745,-33.5655974481859
99353,Fullcarga,BAZAR ALMACEN ARAGONITA,La Florida,-70.60935694,-33.55424231
99384,Fullcarga,CARNES EL CHINITO,Recoleta,-70.6333283733073,-33.4114087060707
99443,Fullcarga,JOEL,Maipu,-70.7687677459915,-33.5005188035722
99444,Fullcarga,SANTA TERESA,Santiago,-70.66917633754309,-33.4332644608075
99445,Fullcarga,ALEJANDRA,La Florida,-70.57120355,-33.51361858
99446,Fullcarga,JOEL,Maipu,-70.77440581753284,-33.513000154265306
99461,Fullcarga,CHICOS BUENOS,Cerro Navia,-70.75067641259675,-33.42236755622805
99463,Fullcarga,MARIA MUÑOZ HENRIQUEZ,La Reina,-70.5545669916625,-33.4310650849115
99554,Fullcarga,CENTRO DE LLAMADOS,Santiago,-70.6663483806994,-33.4344001946802
99557,Fullcarga,LAS GEMELAS,Pudahuel,-70.7535457179493,-33.4556987379601
99561,Fullcarga,GALBARINO,Cerro Navia,-70.72770268,-33.41851096
99564,Fullcarga,BELEN,Quinta Normal,-70.6980292335335,-33.4430594570834
99567,Fullcarga,PALAS ATENEA,Quinta Normal,-70.6957553,-33.42265134
99568,Fullcarga,MASTER BAKER SPA (C),La Florida,-70.55682634244036,-33.53588248969373
99570,Fullcarga,FERNANDA,La Florida,-70.6107622222222,-33.5530433333333
99574,Fullcarga,JA-V-IC,Recoleta,-70.649681569992,-33.3839552594002
99578,Fullcarga,LIBRERIA ALMAR,Recoleta,-70.6430948809577,-33.4020583553999
99582,Fullcarga,EL PORTON,Maipu,-70.7899657575758,-33.5087424242424
99583,Fullcarga,EL COLORO,Maipu,-70.78208907963,-33.531023796306336
99630,Fullcarga,KIOSCO  ,Ñuñoa,-70.58581605,-33.45137458
99634,Fullcarga,CRISOL,Estacion Central,-70.70604,-33.4747766666666
99682,Fullcarga,AUCO,Las Condes,-70.53418585808609,-33.4207410872134
99708,Fullcarga,VERDULERIA SEÑORA MER,Cerro Navia,-70.74533031545245,-33.42620297527081
99709,Fullcarga,LA PALMERA,La Florida,-70.56005005,-33.53332505
99712,Fullcarga,ALEXANDRA,El Bosque,-70.66258693,-33.58065235
99713,Fullcarga,LA CLARIETA,Renca,-70.69752544871791,-33.4103926282051
99784,Fullcarga,EL DOKY,Quilicura,-70.71999183458291,-33.3590372734211
99785,Fullcarga,VAL SUMINISTRO SPA,Providencia,-70.6094091282909,-33.4219403580961
99787,Fullcarga,TIA PATY,Estacion Central,-70.71363477055509,-33.4767064549403
99790,Fullcarga,M Y C,Estacion Central,-70.7154183333333,-33.477052
99793,Fullcarga,EL PARCERO,Santiago,-70.6502925286102,-33.449347437943004
99795,Fullcarga,JHOSKA,Santiago,-70.672107,-33.457484
99814,Fullcarga,DONDE EL RODO,Lo Espejo,-70.67291990453401,-33.513993083346094
99825,Fullcarga,PATRICIA,Providencia,-70.61544257110377,-33.4415189728109
99826,Fullcarga,ALMACEN LA LOLITA,San Bernardo,-70.68502245688576,-33.588375584493214
99830,Fullcarga,DANY'S,San Bernardo,-70.7061968251194,-33.6125654457188
99865,Fullcarga,MARTIN,Puente Alto,-70.56672246028971,-33.5946286234024
99869,Fullcarga,TODO PETS,Puente Alto,-70.55813566674281,-33.587587804555305
99870,Fullcarga,LA BENDICION,Puente Alto,-70.6228273333333,-33.6258625
99871,Fullcarga,LA ESQUINA,Ñuñoa,-70.62537852553052,-33.45885291609062
99873,Fullcarga,SWEET Y SALTY,Pudahuel,-70.78096134904891,-33.4271407448815
99896,Fullcarga,HAITI CHERIE,Recoleta,-70.63981016296938,-33.413700823344534
99903,Fullcarga,MI BAZAR,Pudahuel,-70.76136238443712,-33.4627265352453
99904,Fullcarga,A&E,Quilicura,-70.7339834057286,-33.3542797453941
99911,Fullcarga,ALMAC,Conchali,-70.68631606,-33.3842473
100035,Fullcarga,KIOSKO,Ñuñoa,-70.6133695947096,-33.470721125531696
100037,Fullcarga,BARBARA AMELIA NANETTE LECAROS LECAROS,Ñuñoa,-70.57880037405916,-33.44354358640922
100038,Fullcarga,LA TIENDITA DEL RINCON,Ñuñoa,-70.57706026071558,-33.444795288828224
100039,Fullcarga,RIOLA DELGADO ARRIAGADA,Ñuñoa,-70.60959765765759,-33.4512841891892
100040,Fullcarga,MINIMARKET LOS PEREZ,San Bernardo,-70.6807775473117,-33.623323770717604
100041,Fullcarga,SAGITARIO,Santiago,-70.6505743333333,-33.467471999999994
100042,Fullcarga,RINCONCITO VICENTE,San Bernardo,-70.7120062620792,-33.5820647028236
100047,Fullcarga,MAXI Y EMILIY,Santiago,-70.6276544640821,-33.4953888444195
100048,Fullcarga,CENTRO DE LLAMADOS MINIMARKET,La Reina,-70.5654659741335,-33.4514262372576
100051,Fullcarga,TABAQUERIA,La Reina,-70.5455293548387,-33.4625955913978
100052,Fullcarga,ALMACEN,La Reina,-70.53186727,-33.45464817
100053,Fullcarga,DON LUCHA,La Reina,-70.54060228,-33.45686937
100056,Fullcarga,HECTOR NIBALDO LIZAMA MARCHAN,Maipu,-70.73869752756141,-33.5050238138193
100058,Fullcarga,MARIA ANGELICA SOTO MORALES,Maipu,-70.78688916,-33.52220318
100059,Fullcarga,EL RUSIO,Maipu,-70.7835691666667,-33.512849916666696
100060,Fullcarga,MARCO ANTONIO,Maipu,-70.77267652,-33.54675442
100061,Fullcarga,BAZAR DEL FLOW,Maipu,-70.77571704,-33.52463997
100062,Fullcarga,MARIA INES NAVIA GONZALEZ,Maipu,-70.7258798449302,-33.475933308194605
100065,Fullcarga,NELLY SOLEDAD ANDRADE PEREZ,San Joaquin,-70.63909158823529,-33.496377122632104
100071,Fullcarga,CRIS,San Joaquin,-70.6338505319149,-33.496162730496394
100115,Fullcarga,ROSA LEIVA PAZ,Cerro Navia,-70.73549272,-33.42146141
100117,Fullcarga,MINIMARKET Marisa,San Joaquin,-70.62976824836461,-33.497870126294124
100118,Fullcarga,GLORIS,La Florida,-70.6075800851152,-33.5594619350471
100119,Fullcarga,TABITA,San Joaquin,-70.6357065384615,-33.4911138461538
100121,Fullcarga,ESTABLECIMIENTOS PABLITO,Cerrillos,-70.7022120729167,-33.4863625982143
100143,Fullcarga,MAYRA,San Joaquin,-70.63176041,-33.50083441
100154,Fullcarga,PABLITO,Quilicura,-70.74070108630191,-33.36882092315567
100157,Fullcarga,ROBERT,Renca,-70.71846713,-33.40843282
100158,Fullcarga,LITTLE MARKET,Quinta Normal,-70.6902896626377,-33.4308472423062
100159,Fullcarga,ANDES,Quinta Normal,-70.6804923922866,-33.4338700397399
100167,Fullcarga,EL PARRON,Maipu,-70.7572464102564,-33.4684606410256
100169,Fullcarga,PROVISIONES SANTA FE,Cerrillos,-70.72318523,-33.502816100000004
100170,Fullcarga,POLI,Cerro Navia,-70.7404962838656,-33.4212927089738
100175,Fullcarga,RENATO,Maipu,-70.78456074894409,-33.5330768137731
100177,Fullcarga,LA PLAZA,Pudahuel,-70.75063690075521,-33.4602575705572
100178,Fullcarga,VEN MARKET,Independencia,-70.6630046807288,-33.421321120384
100187,Fullcarga,LOS ARBITROS,Estacion Central,-70.71633569432053,-33.477518554418786
100188,Fullcarga,MIAMI 1,Renca,-70.71001462213806,-33.403295243970376
100192,Fullcarga,DOMI,La Florida,-70.55925065,-33.53488159
100202,Fullcarga,HNOS JOFRE Y CIA,Puente Alto,-70.5613529685126,-33.5710411426463
100204,Fullcarga,SEÑORA LUCY,La Pintana,-70.6124068888889,-33.5909084444444
100206,Fullcarga,CELPAS,Pudahuel,-70.76154217804469,-33.44691406064275
100234,Fullcarga,LA MENCHE,Cerro Navia,-70.74397807,-33.41687958
100236,Fullcarga,CIBER INOCENCIO,Independencia,-70.6644312866059,-33.4218920804558
100237,Fullcarga,COMERCIAL MAR SIG SPA,Conchali,-70.6704391712747,-33.390071589299005
100267,Fullcarga,RUBEN GAJARDO,Pedro Aguirre Cerda,-70.68486245544895,-33.487310377218684
100268,Fullcarga,EL TOÑO,Renca,-70.7216078569553,-33.4031913629571
100288,Fullcarga,FLAK JESS,La Granja,-70.6179629630877,-33.5488484162865
100289,Fullcarga,BUENA FE,Estacion Central,-70.71297050340827,-33.470062634053825
100290,Fullcarga,MIGUEL VICENCIO IZQUIERDO,La Reina,-70.556587,-33.438906
100340,Fullcarga,SAN JUAN,Macul,-70.6042178257398,-33.494785472616
100385,Fullcarga,LOS 3 HERMANOS,San Bernardo,-70.6879106548903,-33.5887599802452
100400,Fullcarga,DON HERBERT,La Florida,-70.5673684153211,-33.552557313411604
100401,Fullcarga,ALMACEN BAZAR FELYPE,La Florida,-70.56288273111409,-33.528233491638304
100402,Fullcarga,EL FUTURO,El Bosque,-70.656051,-33.549556
100403,Fullcarga,PILLANCITO,El Bosque,-70.6721814366082,-33.5557894970139
100407,Fullcarga,PABLO JAIME VALDEBENITO FARIAS,El Bosque,-70.67024145664631,-33.55098909641169
100412,Fullcarga,SEÑORA CARMEN,La Florida,-70.5805689583333,-33.5289228645833
100417,Fullcarga,EL TATA,San Miguel,-70.6675985,-33.50980797
100425,Fullcarga,JUAN ANTONIO PRATS VERDUGO,Las Condes,-70.55380714,-33.42274809
100427,Fullcarga,ANGEL MARKET ,La Florida,-70.59973326,-33.56541823
100436,Fullcarga,ALMACEN DEL BARRIO,Providencia,-70.62338488,-33.44808831
100535,Fullcarga,MASCOTAS,La Florida,-70.59932854389714,-33.55842606789469
100591,Fullcarga,SMOKIES,Las Condes,-70.5455410358516,-33.4078884093918
100592,Fullcarga,PO LOTO,Ñuñoa,-70.61406311359441,-33.453052445506394
100594,Fullcarga,LA KARLITA,Recoleta,-70.6272874180705,-33.3940940079143
100595,Fullcarga,SAN ELOY,Santiago,-70.6359083333333,-33.4660225
100596,Fullcarga,DONDE LA XIME,La Reina,-70.5362241239669,-33.4524182269973
100625,Fullcarga,FLOR Y JAVIER,Santiago,-70.6526288405159,-33.437218239023196
100661,Fullcarga,LA POROTITA,Quilicura,-70.74620774390466,-33.3546684457766
100674,Fullcarga,REVELACION,Santiago,-70.64336819879091,-33.4376075058018
100685,Fullcarga,ALMACEN PORTALES,Renca,-70.709594549229,-33.4013867775635
100686,Fullcarga,ALMACEN ,Cerrillos,-70.7256476266188,-33.4897756081497
100689,Fullcarga,LA CASA ROJA,Cerrillos,-70.7245256666667,-33.498190142857105
100690,Fullcarga,ALMACEN LA COPA,Cerro Navia,-70.7233034626515,-33.4322307107904
100693,Fullcarga,GABRIELA,Conchali,-70.6634501782638,-33.376883405675805
100698,Fullcarga,PATRICIA,Puente Alto,-70.59975922369341,-33.6064786897426
100703,Fullcarga,EL CHOLITO,Lo Prado,-70.7331292337488,-33.4423235826441
100704,Fullcarga,ISABELLA,Santiago,-70.64205103391888,-33.470577311456196
100710,Fullcarga,DISTRIBUIDORA SIV,Pudahuel,-70.7732679358452,-33.4348927465054
100713,Fullcarga,BELENCITA,Puente Alto,-70.56283988095241,-33.6170938095238
100714,Fullcarga,ISRAEL,Peñalolen,-70.56195991,-33.46897602
100763,Fullcarga,ALMACEN CONY,Quilicura,-70.7243598977896,-33.3772703478909
100764,Fullcarga,PLAN D,Maipu,-70.7387254921201,-33.4956004325078
100765,Fullcarga,EMMANUEL,Maipu,-70.74246427430529,-33.5119289567571
100766,Fullcarga,MISS EMILI,Cerro Navia,-70.7476596238363,-33.4268967139013
100767,Fullcarga,KATTY,Ñuñoa,-70.5782927246974,-33.4423386928992
100771,Fullcarga,JFC,Lo Espejo,-70.6898222916667,-33.5208571527778
100778,Fullcarga,PROGRESO,La Granja,-70.63122119047621,-33.5399476190476
100779,Fullcarga,PILAR TORRES,Peñalolen,-70.56831062751341,-33.5078352936398
100795,Fullcarga,MONICA URRA,Pudahuel,-70.76446163049401,-33.42977777673611
100805,Fullcarga,MARITZA,Estacion Central,-70.68990533,-33.47382332
100806,Fullcarga,JENNY,Pudahuel,-70.75615469035641,-33.4477962343805
100838,Fullcarga,BAZAR NATURISTA,Las Condes,-70.54914237984592,-33.4080069727947
100840,Fullcarga,ALMACEN BRANDY,Estacion Central,-70.6876379166667,-33.4574561805556
100842,Fullcarga,ELIZABETH VARAS (C),Quinta Normal,-70.69415577862259,-33.4204894788065
100886,Fullcarga,LA PRIMAVERA,Puente Alto,-70.60516374013714,-33.593878223284605
101014,Fullcarga,ALMACEN SAN JORGE,San Bernardo,-70.66585247531194,-33.64589608554832
101086,Fullcarga,CIG,Santiago,-70.64610970000001,-33.43783998
101118,Fullcarga,CARMEN GLORIA,Quinta Normal,-70.71656767,-33.4366763
101121,Fullcarga,HENRES,La Pintana,-70.652981730262,-33.5585006554923
101125,Fullcarga,NINIVE,Conchali,-70.66173340019358,-33.380229689059426
101157,Fullcarga,JAIME VERGARA,Santiago,-70.6497789262066,-33.46575629738563
101158,Fullcarga,PAMELITA,Renca,-70.68488885,-33.41762234
101209,Fullcarga,FERNANDO,Lo Espejo,-70.69591252252249,-33.5112104504505
101211,Fullcarga,CONSTANTINI CHANELL Y CIA. LTDA.,Estacion Central,-70.68914254142838,-33.45822301525701
101217,Fullcarga,MARIANO,Estacion Central,-70.70804231339059,-33.4760692286324
101230,Fullcarga,KIOSKO,Providencia,-70.6095313761861,-33.4316677731226
101231,Fullcarga,LUCHO DRINK,Independencia,-70.66571134591341,-33.409876667492696
101232,Fullcarga,EL SOL,Conchali,-70.685992037037,-33.3679424074074
101233,Fullcarga,EL FARO,Puente Alto,-70.5697137093175,-33.5646630969443
101235,Fullcarga,SERVICIOS PUBLICITARIOS MEDITERRANEO,Providencia,-70.63138287,-33.44919745
101263,Fullcarga,ANITA,Quilicura,-70.725576,-33.366677
101264,Fullcarga,BAZAR FERNANDA,Cerro Navia,-70.7450315691675,-33.416146854339196
101265,Fullcarga,ITALO,Ñuñoa,-70.6003694280709,-33.4708476547619
101282,Fullcarga,LUIS DAVID,La Granja,-70.6200101589693,-33.5271093238331
101286,Fullcarga,ROSITA,Puente Alto,-70.61078,-33.573306
101452,Fullcarga,SO-FI,Recoleta,-70.64275363,-33.43104506
101454,Fullcarga,LUZ ORELLANA DIAZ,Puente Alto,-70.5479216103595,-33.5721532598875
101459,Fullcarga,CHAYO DOS,Estacion Central,-70.7011184595917,-33.4746871149289
101518,Fullcarga,KIOSCO,Providencia,-70.6286280089646,-33.4352112381967
101522,Fullcarga,D LA ESQUINA,Ñuñoa,-70.6110040387979,-33.45364607432
101524,Fullcarga,ROMAN SIGUENZA (S),Maipu,-70.74853035759651,-33.470099115025896
101525,Fullcarga,VICTOR SIGUENZA,Estacion Central,-70.6925098762643,-33.45743629407
101576,Fullcarga,NICOLE,Independencia,-70.6708671611111,-33.4121346388889
101577,Fullcarga,EL SOL EIRL,Pudahuel,-70.75343707,-33.43171681
101580,Fullcarga,CERDA,Conchali,-70.67722933448105,-33.399504320989735
101643,Fullcarga,IGNACIA,San Joaquin,-70.62613895798691,-33.5030731877732
101650,Fullcarga,GENOVEVA,Estacion Central,-70.702800736405,-33.4501282091337
101651,Fullcarga,CIBERK,Quinta Normal,-70.6990955208333,-33.4157267708333
101656,Fullcarga,TIA LUCA,Conchali,-70.66494802,-33.39130999
101657,Fullcarga,ROSSY,Puente Alto,-70.58633691358021,-33.608877654321
101658,Fullcarga,SAN MARTIN,Puente Alto,-70.52361508,-33.607836600000006
101679,Fullcarga,BOTILLERIA ORUCHA,La Pintana,-70.6383783186153,-33.5617554936371
101683,Fullcarga,REBECA,La Granja,-70.620506,-33.53413
101698,Fullcarga,COTELO,Pudahuel,-70.7337753733853,-33.4641794663271
101713,Fullcarga,MONITA,La Reina,-70.53159364,-33.45686674
101765,Fullcarga,DONDE EL NEGRO CHICO,La Granja,-70.63174040939954,-33.539096447463514
101766,Fullcarga,LAS CAVAS,San Bernardo,-70.672158,-33.606383
101769,Fullcarga,JUANITO,El Bosque,-70.66316123035173,-33.579932434223906
101770,Fullcarga,CENTINELA,Puente Alto,-70.62775,-33.623658
101772,Fullcarga,ROD NIC,La Granja,-70.62611413,-33.53801534
101980,Fullcarga,ROSA BUSTOS,Recoleta,-70.63206026,-33.40380752
101982,Fullcarga,DIOS CON NOSOTROS,Maipu,-70.7669578706819,-33.532363946461395
101983,Fullcarga,DON JOSE,La Florida,-70.587711047619,-33.5685987142857
101990,Fullcarga,LA MONA,Santiago,-70.6747942717195,-33.4583467888619
101991,Fullcarga,PROYECTO ROUSS,Estacion Central,-70.70743594,-33.46611619
101994,Fullcarga,CAROLITA,Maipu,-70.74040864,-33.47990885
102053,Fullcarga,RIOS,Quinta Normal,-70.6969043241043,-33.4352929468474
102055,Fullcarga,DIFUNTA CORREA,Macul,-70.59099930000002,-33.500744899999994
102056,Fullcarga,EL ESFUERZO,Quinta Normal,-70.70102,-33.4299033333333
102142,Fullcarga,SEÑORA CECILIA,Conchali,-70.6768984770755,-33.3854133771847
102145,Fullcarga,ESPERANZA,La Granja,-70.6306065015188,-33.5511815657835
102156,Fullcarga,CRISTINA ISABEL,La Pintana,-70.66294666,-33.5847527
102158,Fullcarga,DYMARC ,Renca,-70.695366,-33.398418
102208,Fullcarga,LAS HORMIGUITAS,La Florida,-70.582714,-33.5516309
102209,Fullcarga,PANCHITA,La Florida,-70.60508996,-33.54141744
102213,Fullcarga,CANGREJO,Renca,-70.7370069769352,-33.4082909365171
102217,Fullcarga,KIOSCO,Providencia,-70.6137186801378,-33.4246386832138
102222,Fullcarga,MARANATHA,Estacion Central,-70.69839148555351,-33.46783082880913
102224,Fullcarga,PM,Estacion Central,-70.71176341460715,-33.474963652501046
102225,Fullcarga,VENTURA,Independencia,-70.67220805023268,-33.40081479585544
102227,Fullcarga,CYBER MAYUMY,Cerro Navia,-70.7222653921569,-33.4298703921569
102230,Fullcarga,ALMACEN,Conchali,-70.67294615687209,-33.3942434015419
102233,Fullcarga,NATTY,Pudahuel,-70.7503079648729,-33.4621537373333
102235,Fullcarga,LAS DELICIAS DE ALICIA,El Bosque,-70.6808075041303,-33.547599948785056
102289,Fullcarga,CIBER SALOMON,Ñuñoa,-70.58874355,-33.46803617
102291,Fullcarga,EL ILLY,San Ramon,-70.64977091,-33.54572768
